user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label,persona
user_434,session_4343,Mobile,10,4,4,8,1.02,39,414x896,Chrome,hi-IN,-330,portrait,Ahmedabad,523.83,2025-03-22 19:18:30,44,0,normal
user_400,session_4003,Desktop,2,7,0,4,0.0,59,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,4774.21,2025-05-13 13:19:18,277,0,normal
user_571,session_5714,Tablet,4,10,3,9,0.65,220,810x1080,Firefox,en-US,-330,landscape,Pune,8310.02,2025-01-09 21:09:56,46,0,normal
user_216,session_2165,Desktop,6,8,0,26,0.0,49,1440x900,Safari,hi-IN,-330,landscape,Delhi,2473.1,2025-02-06 07:16:43,382,0,normal
user_183,session_1832,Tablet,8,11,0,10,0.0,282,768x1024,Safari,en-US,-330,landscape,Pune,4326.27,2025-03-19 20:48:32,399,1,account_takeover
user_112,session_1127,Desktop,9,8,0,9,0.0,172,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,1010.57,2025-01-30 09:49:09,83,0,normal
user_437,session_4372,Desktop,8,1,0,13,0.0,120,1920x1080,Firefox,en-IN,-330,landscape,Chennai,4032.42,2025-05-10 18:30:57,184,0,normal
user_563,session_5638,Desktop,2,5,0,11,0.0,213,1366x768,Edge,en-US,-330,landscape,Ahmedabad,4387.62,2025-05-17 09:50:40,220,0,normal
user_592,session_5923,Desktop,3,3,0,18,0.0,252,1920x1080,Safari,en-IN,-330,landscape,Kolkata,3732.25,2025-01-04 13:09:54,131,0,normal
user_378,session_3781,Desktop,5,16,0,19,0.0,142,1920x1080,Safari,en-IN,-330,landscape,Ahmedabad,5855.55,2025-03-06 19:47:56,280,0,normal
user_30,session_305,Desktop,5,10,0,10,0.0,268,1440x900,Firefox,en-US,-330,landscape,Mumbai,10996.83,2025-04-04 04:08:52,271,0,normal
user_189,session_1898,Desktop,3,5,0,32,0.0,122,1440x900,Safari,en-IN,-330,landscape,Delhi,1390.16,2025-03-22 11:06:21,445,0,normal
user_129,session_1293,Desktop,4,10,0,13,0.0,254,1366x768,Edge,en-US,-330,landscape,Mumbai,947.54,2025-01-30 13:41:58,344,0,normal
user_7,session_71,Desktop,1,11,0,4,0.0,76,1366x768,Edge,en-IN,-330,landscape,Bengaluru,266.22,2025-03-17 17:11:32,194,0,normal
user_414,session_4145,Desktop,2,9,0,7,0.0,299,1920x1080,Edge,hi-IN,-330,landscape,Chennai,627.59,2025-02-19 23:00:25,458,0,normal
user_130,session_1306,Mobile,5,8,6,23,0.62,72,414x896,Safari,en-IN,-330,portrait,Chennai,1926.71,2025-02-12 14:59:42,49,0,normal
user_278,session_2781,Desktop,4,4,0,10,0.0,229,1920x1080,Safari,en-IN,-330,landscape,Ahmedabad,2659.13,2025-01-04 08:02:45,172,0,normal
user_525,session_5252,Desktop,4,19,0,17,0.0,226,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,781.49,2025-04-26 09:56:27,338,0,normal
user_422,session_4225,Mobile,3,10,7,8,0.6,141,390x844,Safari,en-US,-330,portrait,Delhi,494.34,2025-02-20 08:53:20,33,0,normal
user_166,session_1666,Desktop,10,11,0,17,0.0,252,1366x768,Chrome,hi-IN,-330,landscape,Ahmedabad,10019.45,2025-05-20 18:51:42,513,0,normal
user_134,session_1341,Desktop,7,18,0,14,0.0,124,1920x1080,Edge,en-IN,-330,landscape,Pune,3182.25,2025-04-01 18:19:48,472,0,normal
user_83,session_832,Tablet,7,9,3,12,1.25,211,768x1024,Edge,en-US,-330,portrait,Kolkata,6371.4,2025-02-05 18:23:18,23,0,normal
user_257,session_2572,Mobile,9,16,12,20,0.79,138,390x844,Firefox,en-IN,-330,portrait,Pune,7408.62,2025-01-15 10:09:38,1,0,normal
user_145,session_1457,Desktop,6,5,0,26,0.0,234,1366x768,Chrome,en-IN,-330,landscape,Chennai,7395.18,2025-01-14 17:38:03,467,0,normal
user_320,session_3208,Desktop,9,7,0,28,0.0,108,1440x900,Chrome,en-IN,-330,landscape,Chennai,3362.54,2025-03-05 09:17:46,68,0,normal
user_324,session_3247,Mobile,12,5,7,13,1.25,197,390x844,Edge,en-IN,-330,portrait,Kolkata,473.77,2025-01-11 09:02:26,51,0,normal
user_23,session_239,Mobile,2,13,4,4,0.0,101,414x896,Chrome,en-IN,-330,landscape,Ahmedabad,3511.28,2025-05-15 10:53:38,33,0,normal
user_9,session_93,Desktop,8,10,0,10,0.0,210,1440x900,Safari,en-IN,-330,landscape,Hyderabad,3097.15,2025-04-14 13:04:21,163,0,normal
user_570,session_5710,Desktop,3,9,0,11,0.0,179,1440x900,Safari,en-IN,-330,landscape,Pune,5610.24,2025-03-02 13:52:49,357,0,normal
user_294,session_2945,Desktop,6,8,0,17,0.0,167,1440x900,Edge,en-IN,-330,landscape,Hyderabad,5617.2,2025-01-31 08:29:51,306,0,normal
user_251,session_2520,Mobile,7,11,5,6,0.86,140,414x896,Firefox,hi-IN,-330,landscape,Hyderabad,6931.73,2025-04-17 08:58:45,49,0,normal
user_277,session_2772,Mobile,11,12,9,16,0.18,160,414x896,Edge,en-IN,-330,landscape,Delhi,422.71,2025-04-26 20:19:42,26,0,normal
user_260,session_2604,Mobile,6,6,5,13,0.62,29,390x844,Edge,en-IN,-330,landscape,Pune,2261.38,2025-04-11 16:21:13,59,0,normal
user_530,session_5307,Desktop,10,15,0,10,0.0,46,1920x1080,Firefox,en-US,-330,landscape,Bengaluru,3725.2,2025-03-28 09:48:23,367,0,normal
user_343,session_3440,Desktop,6,11,0,27,0.0,156,1920x1080,Firefox,en-IN,-330,landscape,Hyderabad,2495.38,2025-04-20 20:11:45,588,0,normal
user_100,session_1002,Desktop,4,9,0,20,0.0,163,1366x768,Edge,en-IN,-330,landscape,Bengaluru,6710.45,2025-01-17 15:27:04,486,0,normal
user_204,session_2043,Desktop,9,12,0,20,0.0,78,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,3119.25,2025-01-18 12:09:44,390,0,normal
user_517,session_5179,Desktop,1,0,0,5,0.0,156,1366x768,Safari,en-IN,-330,landscape,Kolkata,5614.92,2025-05-27 13:35:19,200,0,normal
user_342,session_3429,Desktop,3,5,0,10,0.0,224,1440x900,Edge,en-IN,-330,landscape,Chennai,4723.14,2025-04-17 19:43:24,206,0,normal
user_261,session_2616,Mobile,4,7,8,17,0.47,304,414x896,Safari,en-US,-330,landscape,Ahmedabad,4746.75,2025-01-10 16:40:15,8,0,normal
user_150,session_1505,Mobile,0,9,5,16,0.0,189,360x640,Safari,en-IN,-330,portrait,Kolkata,7812.57,2025-05-11 16:55:54,34,0,normal
user_95,session_958,Desktop,10,10,0,16,0.0,162,1366x768,Safari,en-US,-330,landscape,Mumbai,3268.78,2025-05-01 23:26:57,403,0,normal
user_380,session_3802,Desktop,2,13,0,10,0.0,125,1366x768,Edge,en-US,-330,landscape,Bengaluru,1218.39,2025-03-11 16:10:35,450,0,normal
user_531,session_5313,Desktop,13,6,0,5,0.0,221,1366x768,Chrome,hi-IN,-330,landscape,Mumbai,5648.13,2025-02-03 16:06:14,421,0,normal
user_476,session_4762,Desktop,3,2,0,14,0.0,75,1366x768,Chrome,en-IN,-330,landscape,Bengaluru,7366.2,2025-04-18 12:49:25,588,0,normal
user_153,session_1533,Desktop,3,3,0,4,0.0,194,1920x1080,Safari,en-IN,-330,landscape,Hyderabad,564.24,2025-04-22 13:13:06,495,0,normal
user_230,session_2303,Mobile,8,6,2,8,0.41,119,360x640,Edge,en-IN,-330,landscape,Bengaluru,11727.49,2025-01-16 10:31:31,15,0,normal
user_41,session_412,Desktop,5,1,0,5,0.0,44,1920x1080,Safari,en-IN,-330,landscape,Mumbai,695.79,2025-02-24 15:26:00,247,0,normal
user_140,session_1406,Mobile,6,9,6,16,0.59,121,360x640,Edge,hi-IN,-330,landscape,Mumbai,410.71,2025-01-21 23:25:35,43,0,normal
user_334,session_3348,Desktop,2,6,0,18,0.0,112,1440x900,Firefox,en-IN,-330,landscape,Pune,8657.12,2025-05-20 11:58:57,0,0,normal
user_575,session_5759,Mobile,2,7,5,8,0.64,103,360x640,Edge,en-IN,-330,landscape,Chennai,5688.19,2025-01-03 12:24:03,32,0,normal
user_178,session_1789,Desktop,3,9,0,18,0.0,194,1920x1080,Safari,en-US,-330,landscape,Mumbai,1112.93,2025-05-29 09:42:35,156,0,normal
user_288,session_2882,Tablet,2,2,6,6,0.19,34,768x1024,Edge,hi-IN,-330,portrait,Kolkata,2631.85,2025-03-19 17:55:35,37,0,normal
user_305,session_3051,Desktop,6,8,0,15,0.0,111,1440x900,Firefox,hi-IN,-330,landscape,Kolkata,12185.47,2025-01-21 05:54:23,300,0,normal
user_208,session_2088,Desktop,3,11,0,10,0.0,219,1366x768,Safari,en-US,-330,landscape,Mumbai,5488.91,2025-04-25 06:50:28,371,0,normal
user_103,session_1035,Desktop,6,5,0,20,0.0,232,1920x1080,Chrome,hi-IN,-330,landscape,Kolkata,3638.65,2025-04-23 15:53:48,438,0,normal
user_526,session_5264,Mobile,5,13,4,16,0.52,64,360x640,Edge,en-IN,-330,portrait,Bengaluru,4240.52,2025-03-21 18:07:59,21,0,normal
user_588,session_5886,Desktop,3,6,0,3,0.0,87,1440x900,Chrome,en-US,-330,landscape,Bengaluru,7682.64,2025-05-18 15:28:38,280,0,normal
user_522,session_5221,Desktop,2,5,0,10,0.0,52,1920x1080,Firefox,hi-IN,-330,landscape,Pune,8029.61,2025-04-09 08:10:12,309,0,normal
user_93,session_932,Mobile,9,5,11,0,0.32,294,390x844,Safari,en-IN,-330,landscape,Pune,7488.0,2025-02-18 17:10:23,52,0,normal
user_547,session_5472,Desktop,5,3,0,22,0.0,135,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,3923.3,2025-05-07 15:10:51,492,0,normal
user_332,session_3329,Desktop,0,14,0,12,0.0,343,1366x768,Chrome,en-IN,-330,landscape,Chennai,7039.6,2025-01-15 15:05:40,252,0,normal
user_63,session_634,Mobile,0,9,4,18,0.17,238,360x640,Chrome,en-IN,-330,landscape,Hyderabad,2411.84,2025-04-13 11:02:38,47,0,normal
user_174,session_1742,Desktop,5,13,0,16,0.0,49,1920x1080,Chrome,en-US,-330,landscape,Mumbai,2224.09,2025-02-19 17:13:06,317,0,normal
user_49,session_499,Tablet,0,5,1,12,0.42,144,810x1080,Firefox,en-IN,-330,landscape,Ahmedabad,6705.37,2025-02-25 14:25:00,61,0,normal
user_93,session_938,Mobile,8,10,3,10,0.15,130,390x844,Safari,en-IN,-330,portrait,Pune,5237.31,2025-03-11 09:44:50,54,0,normal
user_41,session_416,Desktop,4,5,0,8,0.0,56,1920x1080,Safari,en-IN,-330,landscape,Mumbai,705.01,2025-01-27 16:00:26,269,0,normal
user_232,session_2329,Desktop,4,3,0,15,0.0,30,1440x900,Firefox,en-IN,-330,landscape,Chennai,8377.43,2025-04-10 09:24:33,453,0,normal
user_327,session_3280,Desktop,6,6,0,17,0.0,55,1440x900,Safari,en-IN,-330,landscape,Bengaluru,4874.81,2025-04-28 20:42:59,305,0,normal
user_358,session_3587,Desktop,4,8,0,20,0.0,145,1920x1080,Firefox,en-IN,-330,landscape,Pune,868.14,2025-05-21 14:30:58,314,0,normal
user_436,session_4368,Mobile,6,9,2,7,0.79,141,414x896,Firefox,en-IN,-330,landscape,Chennai,2878.83,2025-03-23 11:16:44,34,0,normal
user_491,session_4913,Mobile,5,9,4,6,0.0,130,360x640,Safari,en-IN,-330,landscape,Hyderabad,799.9,2025-02-14 18:37:46,4,0,normal
user_75,session_758,Mobile,1,9,1,13,1.03,165,414x896,Safari,en-US,-330,portrait,Kolkata,1901.55,2025-04-14 14:44:58,43,0,normal
user_161,session_1617,Mobile,7,5,0,22,0.57,118,360x640,Edge,en-IN,-330,landscape,Pune,794.78,2025-04-25 21:27:46,7,0,normal
user_104,session_1042,Tablet,0,9,4,10,0.47,124,768x1024,Safari,en-IN,-330,landscape,Mumbai,264.76,2025-03-11 13:42:34,62,0,normal
user_363,session_3632,Mobile,2,7,3,28,1.06,243,390x844,Edge,en-IN,-330,landscape,Mumbai,7810.1,2025-03-29 12:26:53,26,0,normal
user_465,session_4654,Mobile,8,12,8,15,0.4,52,390x844,Chrome,en-IN,-330,landscape,Bengaluru,4742.26,2025-03-10 09:35:09,26,0,normal
user_446,session_4465,Desktop,6,12,0,15,0.0,175,1920x1080,Safari,hi-IN,-330,landscape,Bengaluru,6279.88,2025-04-08 08:13:15,241,0,normal
user_246,session_2463,Desktop,10,3,0,19,0.0,141,1366x768,Edge,en-IN,-330,landscape,Bengaluru,3904.0,2025-02-24 19:22:17,400,0,normal
user_59,session_597,Desktop,1,0,0,13,0.0,284,1366x768,Firefox,en-US,-330,landscape,Ahmedabad,6677.95,2025-01-29 20:48:01,110,0,normal
user_404,session_4044,Mobile,6,0,0,21,0.74,182,414x896,Safari,en-IN,-330,portrait,Hyderabad,4026.78,2025-02-19 09:29:51,55,0,normal
user_276,session_2764,Tablet,4,10,2,13,1.18,131,768x1024,Safari,en-IN,-330,portrait,Delhi,3754.2,2025-05-19 15:24:35,17,0,normal
user_106,session_1069,Desktop,4,5,0,9,0.0,168,1366x768,Safari,en-US,-330,landscape,Chennai,4367.14,2025-04-18 12:45:04,74,0,normal
user_219,session_2196,Desktop,11,12,0,14,0.0,69,1440x900,Chrome,en-IN,-330,landscape,Chennai,4031.69,2025-05-30 16:02:18,507,0,normal
user_303,session_3040,Desktop,8,4,0,21,0.0,142,1440x900,Edge,en-US,-330,landscape,Ahmedabad,2307.87,2025-02-08 07:08:31,69,0,normal
user_560,session_5605,Desktop,7,1,0,20,0.0,133,1366x768,Chrome,en-US,-330,landscape,Hyderabad,3478.67,2025-01-27 08:39:14,149,0,normal
user_322,session_3228,Desktop,5,11,0,9,0.0,212,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,2347.38,2025-05-12 08:15:00,257,0,normal
user_65,session_653,Desktop,10,11,0,20,0.0,76,1920x1080,Edge,en-US,-330,landscape,Kolkata,765.04,2025-03-25 20:30:30,381,0,normal
user_462,session_4625,Mobile,0,10,0,5,1.15,103,360x640,Chrome,en-US,-330,landscape,Hyderabad,4245.68,2025-03-17 15:44:42,41,0,normal
user_533,session_5332,Mobile,8,4,11,18,0.32,125,360x640,Chrome,en-IN,-330,portrait,Kolkata,3353.28,2025-03-05 15:23:29,46,0,normal
user_516,session_5168,Desktop,2,16,0,17,0.0,74,1920x1080,Safari,en-IN,-330,landscape,Ahmedabad,4150.17,2025-02-01 13:14:41,227,0,normal
user_271,session_2717,Desktop,12,8,0,13,0.0,62,1920x1080,Chrome,en-IN,-330,landscape,Mumbai,1041.11,2025-03-16 10:40:04,186,0,normal
user_485,session_4854,Desktop,4,4,0,18,0.0,54,1440x900,Safari,en-IN,-330,landscape,Delhi,3725.82,2025-02-16 07:06:20,225,0,normal
user_590,session_5902,Desktop,2,14,0,17,0.0,99,1366x768,Firefox,en-IN,-330,landscape,Pune,5312.63,2025-05-20 11:18:12,241,0,normal
user_269,session_2700,Desktop,10,6,0,16,0.0,276,1440x900,Chrome,en-IN,-330,landscape,Hyderabad,3382.54,2025-04-09 07:09:40,367,0,normal
user_454,session_4546,Mobile,5,8,9,1,0.0,249,360x640,Chrome,hi-IN,-330,portrait,Pune,207.66,2025-04-20 14:16:24,74,0,normal
user_7,session_76,Desktop,5,6,0,6,0.0,62,1366x768,Edge,en-IN,-330,landscape,Bengaluru,201.47,2025-03-22 18:39:32,254,0,normal
user_366,session_3667,Mobile,7,9,1,9,0.52,92,390x844,Edge,en-IN,-330,landscape,Chennai,4641.73,2025-02-08 11:51:18,54,0,normal
user_592,session_5925,Desktop,7,8,0,15,0.0,204,1920x1080,Safari,en-IN,-330,landscape,Kolkata,4753.91,2025-03-16 11:54:55,303,0,normal
user_292,session_2930,Desktop,7,8,0,15,0.0,70,1920x1080,Chrome,en-IN,-330,landscape,Pune,2042.6,2025-01-29 06:50:22,216,0,normal
user_552,session_5529,Mobile,7,6,2,14,0.81,213,414x896,Safari,en-US,-330,landscape,Mumbai,309.77,2025-01-23 09:25:10,65,0,normal
user_595,session_5956,Mobile,6,6,4,15,1.04,46,414x896,Firefox,en-IN,-330,portrait,Chennai,1919.68,2025-05-02 17:54:54,27,0,normal
user_380,session_3804,Desktop,2,5,0,13,0.0,150,1366x768,Edge,en-US,-330,landscape,Bengaluru,1741.08,2025-02-09 12:38:57,147,0,normal
user_502,session_5026,Desktop,3,2,0,14,0.0,148,1366x768,Safari,en-IN,-330,landscape,Chennai,1325.67,2025-03-15 14:37:40,420,0,normal
user_528,session_5283,Tablet,8,7,4,5,0.54,103,768x1024,Chrome,en-IN,-330,portrait,Delhi,167.56,2025-04-25 14:37:26,39,0,normal
user_248,session_2485,Mobile,5,2,2,16,0.72,218,414x896,Safari,en-US,-330,portrait,Pune,9450.4,2025-03-16 09:12:55,0,0,normal
user_479,session_4792,Desktop,7,9,0,13,0.0,194,1366x768,Safari,en-IN,-330,landscape,Hyderabad,2023.57,2025-02-16 18:54:21,360,0,normal
user_101,session_1011,Desktop,8,11,0,14,0.0,112,1440x900,Firefox,en-IN,-330,landscape,Kolkata,2341.36,2025-05-07 11:03:30,344,0,normal
user_102,session_1030,Desktop,10,13,0,28,0.0,140,1366x768,Safari,en-US,-330,landscape,Chennai,4170.8,2025-03-06 19:39:28,317,0,normal
user_284,session_2843,Desktop,7,9,0,17,0.0,142,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,6078.07,2025-04-26 17:05:54,186,0,normal
user_82,session_829,Mobile,3,15,2,5,0.5,267,414x896,Chrome,en-IN,-330,landscape,Pune,4822.52,2025-01-19 15:08:10,36,0,normal
user_270,session_2707,Mobile,6,11,1,16,0.33,158,360x640,Chrome,hi-IN,-330,portrait,Delhi,1938.59,2025-03-26 20:44:07,14,0,normal
user_187,session_1877,Desktop,4,11,0,2,0.0,25,1920x1080,Safari,en-IN,-330,landscape,Kolkata,1629.44,2025-02-07 17:31:10,177,0,normal
user_9,session_97,Desktop,8,11,0,9,0.0,198,1440x900,Safari,en-IN,-330,landscape,Hyderabad,5641.16,2025-01-29 16:55:10,282,0,normal
user_337,session_3379,Mobile,4,14,6,20,1.32,173,390x844,Safari,en-IN,-330,portrait,Hyderabad,329.84,2025-04-14 13:41:04,45,0,normal
user_459,session_4598,Desktop,7,1,0,9,0.0,142,1920x1080,Firefox,en-IN,-330,landscape,Delhi,2386.6,2025-03-04 21:10:08,411,0,normal
user_459,session_4596,Desktop,9,8,0,12,0.0,106,1920x1080,Firefox,en-IN,-330,landscape,Delhi,3111.46,2025-02-11 17:41:18,282,0,normal
user_484,session_4842,Mobile,5,11,6,0,0.98,40,360x640,Firefox,en-US,-330,landscape,Bengaluru,2446.99,2025-05-04 10:42:11,47,0,normal
user_120,session_1201,Desktop,12,12,0,16,0.0,51,1920x1080,Edge,en-IN,-330,landscape,Ahmedabad,10126.64,2025-03-20 15:21:24,553,0,normal
user_62,session_622,Desktop,9,3,0,10,0.0,54,1440x900,Edge,en-US,-330,landscape,Hyderabad,3955.41,2025-04-19 12:41:35,328,0,normal
user_545,session_5454,Desktop,7,8,0,8,0.0,142,1440x900,Chrome,en-IN,-330,landscape,Bengaluru,1315.45,2025-05-02 13:04:20,388,0,normal
user_141,session_1413,Desktop,5,7,0,32,0.0,60,1366x768,Edge,en-IN,-330,landscape,Bengaluru,5498.45,2025-04-02 08:29:57,332,0,normal
user_56,session_567,Mobile,4,1,2,10,0.82,177,390x844,Safari,en-US,-330,landscape,Delhi,5642.97,2025-05-02 19:38:55,41,0,normal
user_54,session_544,Mobile,6,1,0,10,0.0,161,414x896,Edge,en-IN,-330,landscape,Pune,17182.12,2025-01-30 13:01:44,382,1,account_takeover
user_133,session_1335,Tablet,3,4,8,15,0.0,60,810x1080,Firefox,en-US,-330,portrait,Pune,4256.94,2025-05-18 16:02:05,2,0,normal
user_429,session_4300,Desktop,5,12,0,25,0.0,227,1440x900,Firefox,en-IN,-330,landscape,Pune,12061.68,2025-04-06 14:09:30,423,0,normal
user_5,session_52,Desktop,6,7,0,3,0.0,58,1366x768,Chrome,en-IN,-330,landscape,Chennai,1876.71,2025-04-30 13:24:07,467,0,normal
user_504,session_5047,Desktop,9,7,0,10,0.0,77,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,2063.01,2025-01-12 08:20:54,589,0,normal
user_206,session_2068,Desktop,9,10,0,10,0.0,206,1920x1080,Chrome,en-US,-330,landscape,Kolkata,3757.12,2025-03-06 11:38:12,222,0,normal
user_387,session_3873,Desktop,6,11,0,17,0.0,113,1920x1080,Chrome,en-IN,-330,landscape,Delhi,6417.94,2025-03-21 22:23:06,351,0,normal
user_155,session_1559,Mobile,3,6,6,11,0.58,126,390x844,Firefox,en-IN,-330,portrait,Chennai,10395.47,2025-04-25 18:43:49,16,0,normal
user_74,session_746,Desktop,7,1,0,8,0.0,166,1366x768,Firefox,en-IN,-330,landscape,Ahmedabad,2346.85,2025-01-16 12:02:11,205,0,normal
user_452,session_4526,Desktop,7,14,0,22,0.0,125,1440x900,Chrome,hi-IN,-330,landscape,Pune,2568.74,2025-03-16 11:41:13,230,0,normal
user_467,session_4672,Mobile,10,1,2,19,0.34,162,390x844,Edge,en-IN,-330,portrait,Mumbai,11750.48,2025-02-19 12:54:31,21,0,normal
user_146,session_1468,Desktop,3,9,0,10,0.0,14,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,10173.75,2025-03-02 10:37:57,389,0,normal
user_446,session_4463,Desktop,9,11,0,17,0.0,85,1920x1080,Safari,hi-IN,-330,landscape,Bengaluru,5380.32,2025-04-23 09:31:42,396,0,normal
user_19,session_196,Desktop,0,12,0,10,0.0,64,1920x1080,Chrome,en-IN,-330,landscape,Chennai,6828.51,2025-03-22 13:33:16,457,0,normal
user_340,session_3401,Tablet,6,11,4,14,0.64,186,810x1080,Safari,en-US,-330,portrait,Bengaluru,1318.74,2025-02-25 13:22:39,36,0,normal
user_426,session_4268,Tablet,8,12,1,15,1.01,103,768x1024,Chrome,en-US,-330,portrait,Delhi,3826.48,2025-02-28 18:18:27,21,0,normal
user_377,session_3780,Mobile,10,5,8,11,0.56,119,414x896,Chrome,en-US,-330,portrait,Hyderabad,4904.55,2025-05-19 15:05:40,48,0,normal
user_80,session_803,Mobile,3,6,4,13,0.46,157,414x896,Safari,en-IN,-330,portrait,Delhi,8169.98,2025-01-03 15:29:33,49,0,normal
user_161,session_1619,Mobile,2,7,4,7,0.74,67,360x640,Edge,en-IN,-330,landscape,Pune,2338.51,2025-01-15 19:56:34,39,0,normal
user_518,session_5187,Mobile,4,9,3,17,1.02,247,414x896,Chrome,en-IN,-330,landscape,Mumbai,1285.8,2025-05-04 21:46:25,18,0,normal
user_443,session_4438,Desktop,6,9,0,9,0.0,130,1440x900,Chrome,en-IN,-330,landscape,Mumbai,3319.31,2025-04-23 20:59:55,182,0,normal
user_62,session_621,Desktop,9,13,0,15,0.0,55,1440x900,Edge,en-US,-330,landscape,Hyderabad,6032.94,2025-03-16 06:14:38,427,0,normal
user_533,session_5340,Mobile,11,11,7,30,1.1,167,360x640,Chrome,en-IN,-330,portrait,Kolkata,2169.9,2025-04-06 13:14:05,18,0,normal
user_414,session_4149,Desktop,8,0,0,10,0.0,173,1920x1080,Edge,hi-IN,-330,landscape,Chennai,489.82,2025-01-20 14:39:46,277,0,normal
user_362,session_3627,Desktop,4,10,0,18,0.0,175,1366x768,Safari,en-US,-330,landscape,Ahmedabad,1332.53,2025-02-18 13:04:39,371,0,normal
user_411,session_4113,Desktop,3,10,0,10,0.0,169,1440x900,Safari,en-IN,-330,landscape,Chennai,7759.58,2025-05-10 11:33:49,207,0,normal
user_340,session_3407,Tablet,3,0,5,16,0.26,47,810x1080,Safari,en-US,-330,landscape,Bengaluru,545.52,2025-03-09 17:31:47,8,0,normal
user_338,session_3385,Desktop,6,12,0,14,0.0,54,1920x1080,Safari,en-IN,-330,landscape,Chennai,1191.5,2025-01-16 09:47:35,447,0,normal
user_64,session_645,Desktop,9,14,0,16,0.0,340,1366x768,Edge,en-IN,-330,landscape,Mumbai,170.4,2025-05-09 18:43:17,478,0,normal
user_278,session_2790,Desktop,3,1,0,6,0.0,304,1920x1080,Safari,en-IN,-330,landscape,Ahmedabad,2825.08,2025-01-28 11:38:53,213,0,normal
user_543,session_5437,Desktop,1,12,0,21,0.0,43,1366x768,Edge,en-IN,-330,landscape,Mumbai,9165.4,2025-01-22 08:07:24,427,0,normal
user_178,session_1790,Desktop,6,10,0,17,0.0,187,1920x1080,Safari,en-US,-330,landscape,Mumbai,1174.4,2025-02-16 09:40:08,267,0,normal
user_106,session_1062,Desktop,6,7,0,12,0.0,320,1366x768,Safari,en-US,-330,landscape,Chennai,5279.89,2025-05-16 10:40:15,316,0,normal
user_415,session_4158,Desktop,6,10,0,4,0.0,181,1366x768,Edge,en-IN,-330,landscape,Pune,2403.24,2025-05-26 18:19:19,461,0,normal
user_459,session_4600,Desktop,8,7,0,4,0.0,72,1920x1080,Firefox,en-IN,-330,landscape,Delhi,3736.0,2025-05-12 23:16:48,213,0,normal
user_12,session_121,Mobile,4,6,7,12,0.58,128,414x896,Edge,en-IN,-330,landscape,Chennai,181.76,2025-05-09 13:55:34,0,0,normal
user_291,session_2917,Mobile,2,5,7,18,0.73,67,360x640,Chrome,en-IN,-330,landscape,Mumbai,1901.43,2025-03-07 09:24:37,36,0,normal
user_388,session_3881,Desktop,8,8,0,12,0.0,65,1366x768,Firefox,hi-IN,-330,landscape,Chennai,8895.6,2025-03-03 10:14:23,340,0,normal
user_412,session_4130,Mobile,4,9,7,7,1.05,46,360x640,Safari,en-US,-330,portrait,Kolkata,2859.61,2025-01-03 19:56:26,36,0,normal
user_481,session_4820,Desktop,7,11,0,11,0.0,134,1920x1080,Firefox,hi-IN,-330,landscape,Hyderabad,1111.31,2025-04-16 06:24:43,415,0,normal
user_319,session_3195,Desktop,7,8,0,8,0.0,46,1920x1080,Safari,hi-IN,-330,landscape,Kolkata,561.42,2025-03-24 11:13:17,247,0,normal
user_123,session_1231,Mobile,0,0,2,9,0.59,93,390x844,Edge,en-US,-330,portrait,Bengaluru,1710.94,2025-01-18 15:12:57,53,0,normal
user_276,session_2761,Tablet,0,4,4,11,0.65,129,768x1024,Safari,en-IN,-330,portrait,Delhi,1699.79,2025-03-01 11:58:05,9,0,normal
user_553,session_5538,Tablet,1,5,2,15,0.0,309,768x1024,Firefox,en-US,-330,landscape,Pune,1038.15,2025-05-24 13:53:28,59,0,normal
user_557,session_5575,Desktop,9,5,0,13,0.0,107,1366x768,Firefox,en-US,-330,landscape,Chennai,5248.21,2025-03-28 09:26:31,353,0,normal
user_595,session_5953,Mobile,3,15,12,2,0.74,129,414x896,Firefox,en-IN,-330,portrait,Chennai,1227.24,2025-01-02 22:03:13,28,0,normal
user_330,session_3307,Tablet,0,1,0,4,0.8,83,768x1024,Chrome,hi-IN,-330,landscape,Chennai,624.19,2025-01-26 14:25:01,66,0,normal
user_13,session_135,Desktop,2,9,0,12,0.0,53,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,1909.08,2025-05-23 21:15:05,297,0,normal
user_348,session_3484,Desktop,2,13,0,14,0.0,36,1920x1080,Chrome,en-IN,-330,landscape,Mumbai,8366.92,2025-04-06 09:41:45,140,0,normal
user_257,session_2580,Mobile,7,1,2,19,0.0,198,390x844,Firefox,en-IN,-330,portrait,Pune,3244.16,2025-03-31 04:55:30,52,0,normal
